id,name,latitude,longitude,transportMode
NSR:StopPlace:54931,Sørbuelva,69.903638,19.500735,bus
NSR:StopPlace:39302,Frei skole,63.037982,7.784233,bus
NSR:StopPlace:54932,Eidjordneset sør,69.661713,18.751005,bus
NSR:StopPlace:39303,Toremyran,62.926859,7.447078,bus
NSR:StopPlace:54930,Eidjordneset,69.664534,18.754842,bus
NSR:StopPlace:39300,Tore Lillebostads veg,62.730231,7.302898,bus
NSR:StopPlace:40329,Melkvikan rv. 70,63.113018,7.766803,bus
NSR:StopPlace:39338,Torvhaugan,63.121886,7.794097,bus
NSR:StopPlace:39339,Frisvoll,62.667907,8.129859,bus
NSR:StopPlace:40325,Gribbestad,62.707066,7.582661,bus
NSR:StopPlace:40326,Melkvikan,63.114367,7.765627,bus
NSR:StopPlace:40323,Almestad vest,62.21518,5.66739,bus
NSR:StopPlace:40321,Melkild,62.754124,8.376458,bus
NSR:StopPlace:40322,Almestad aust,62.214426,5.680387,bus
NSR:StopPlace:40320,Alme ytre,62.315454,6.026372,bus
NSR:StopPlace:29907,Mjølkevika Sæle,60.270075,5.380412,bus
NSR:StopPlace:29904,Selsvik gård,60.271479,5.382814,bus
NSR:StopPlace:29905,Åttringavegen,60.366169,5.120476,bus
NSR:StopPlace:29902,Sæle,60.16914,5.076539,bus
NSR:StopPlace:54968,Eineneset,69.525553,19.633386,bus
NSR:StopPlace:29903,Ådland terrasse,59.792485,5.503517,bus
NSR:StopPlace:54969,Myra,68.840432,16.284879,bus
NSR:StopPlace:29900,Storhilleren,60.362925,5.120168,bus
NSR:StopPlace:54966,Einebukta,69.869043,21.960047,bus
NSR:StopPlace:29901,Ådland Olvikvegen,59.794659,5.506938,bus
NSR:StopPlace:54967,Sørhella nord,69.802193,19.01838,bus
NSR:StopPlace:54964,Eineberget,68.798579,17.259983,bus
NSR:StopPlace:39335,Lille Rånes,62.948654,7.504044,bus
NSR:StopPlace:54965,Sørhella,69.79549,19.023808,bus
NSR:StopPlace:39336,Lillebostadhaugen,62.730783,7.317747,bus
NSR:StopPlace:54962,Myklenes kryss,69.179771,17.532587,bus
NSR:StopPlace:54963,Sørheim,68.56136,16.653589,bus
NSR:StopPlace:39330,Lille fale,62.622881,8.889157,bus
NSR:StopPlace:54960,Sørgård,68.943085,19.50176,bus
NSR:StopPlace:39331,Lille Mork,62.97244,7.412198,bus
NSR:StopPlace:39332,Torske,62.652471,8.716114,bus
NSR:StopPlace:29909,Sotraheimen,60.37001,5.123174,bus
NSR:StopPlace:39333,Frisvoll,62.584,7.502081,bus
NSR:StopPlace:30990,Hellemyren,60.437126,5.290312,bus
NSR:StopPlace:30991,Liamyrane snuplass,59.837895,6.863164,bus
NSR:StopPlace:40318,Grevsnes,62.1185,6.097693,bus
NSR:StopPlace:30992,Fresvik,60.185386,6.589619,bus
NSR:StopPlace:40319,Melkild øst,62.752333,8.384503,bus
NSR:StopPlace:39327,Torsetneset,63.24877,8.562731,bus
NSR:StopPlace:30993,Lønborglien,60.435882,5.288238,bus
NSR:StopPlace:39328,Torsetsund bru,63.3186,8.60301,bus
NSR:StopPlace:30994,Rekve fv. 5396,60.627322,6.305795,bus
NSR:StopPlace:40317,Alme,62.30004,5.987844,bus
NSR:StopPlace:39329,Frikirka,62.443148,6.22528,bus
NSR:StopPlace:30995,Skjelnes,60.200146,6.595147,bus
NSR:StopPlace:40314,Algeaveien,63.109053,7.768817,bus
NSR:StopPlace:30996,Lønborglien snuplass,60.43586,5.291526,bus
NSR:StopPlace:40315,Melbø,62.579758,7.850913,bus
NSR:StopPlace:30997,Espe,60.207199,6.602507,bus
NSR:StopPlace:40312,Meisingsetvågen,62.869158,8.306313,bus
NSR:StopPlace:40313,Greves plass,63.113212,7.726562,bus
NSR:StopPlace:30999,Rekve bru,60.628667,6.314699,bus
NSR:StopPlace:29917,Føyno,59.740662,5.404844,bus
NSR:StopPlace:29918,Kokstadgrenda,60.304338,5.263959,bus
NSR:StopPlace:29915,Leirvik båtkai,59.780409,5.501768,water
NSR:StopPlace:54959,Eilertberget,69.587239,20.127025,bus
NSR:StopPlace:29916,Foldnesvegen,60.375686,5.117921,bus
NSR:StopPlace:29913,Grunnavågen,60.373632,5.12302,bus
NSR:StopPlace:54957,Eidsvollvegen,69.682367,18.731136,bus
NSR:StopPlace:29914,Kokstadhaugen,60.300048,5.265463,bus
NSR:StopPlace:54958,Sørgård,68.663936,18.56384,bus
NSR:StopPlace:29911,Kokstaddalen,60.294461,5.263824,bus
NSR:StopPlace:54955,Muségata,69.646343,18.946723,bus
NSR:StopPlace:54956,Sørforsmoen,69.081942,18.181305,bus
NSR:StopPlace:39323,Lied ytre,62.31171,7.056438,bus
NSR:StopPlace:54953,Sørforsbogen fv. 86,69.095867,18.19238,bus
NSR:StopPlace:39324,Torset,63.319317,8.609847,bus
NSR:StopPlace:54954,Eidsvoll,68.990811,19.598329,bus
NSR:StopPlace:39325,Fridtjof Nansens gate,62.741547,7.162649,bus
NSR:StopPlace:54951,Sørforsbogen,69.096471,18.189807,bus
NSR:StopPlace:39326,Lillbråten,62.767882,8.532458,bus
NSR:StopPlace:54952,Eidstranda,69.894361,20.110127,bus
NSR:StopPlace:54950,Eidslikkaren,69.682034,18.720058,bus
NSR:StopPlace:29919,Førlandskrysset E39,59.831591,5.522847,bus
NSR:StopPlace:39321,Tornes skule,62.842798,7.030099,bus
NSR:StopPlace:39322,Lied,62.30896,7.075851,bus
NSR:StopPlace:40349,Grimstad vest,62.36475,5.990663,bus
NSR:StopPlace:40348,Midsund Servicesenter,62.673996,6.67552,bus
NSR:StopPlace:40345,Alnes,62.486998,5.972915,bus
NSR:StopPlace:40343,Grimstad,63.051376,8.023953,bus
NSR:StopPlace:40341,Mevold,62.762349,6.999338,bus
NSR:StopPlace:40342,Alnes bedehus,62.484724,5.979967,bus
NSR:StopPlace:39350,Rolf verftet,62.574826,6.915836,bus
NSR:StopPlace:39351,Torvika,62.566983,7.58992,bus
NSR:StopPlace:54989,Einevoll kryss,69.680357,21.260285,bus
NSR:StopPlace:39356,Torvik midtre,62.339806,5.728547,bus
NSR:StopPlace:54986,Einevoll,69.682797,21.252535,bus
NSR:StopPlace:39357,Lillevik,62.979449,7.30483,bus
NSR:StopPlace:39358,Frostadheia,63.426292,8.057546,bus
NSR:StopPlace:54984,Einevegen,69.702395,18.889945,bus
NSR:StopPlace:39359,Torvik terminal,62.337278,5.725711,bus
NSR:StopPlace:54985,Sørkjosen kryss,69.9454,21.975327,bus
NSR:StopPlace:39352,Torvik indre,62.3339,5.720514,bus
NSR:StopPlace:54982,Eines,69.538172,18.858252,bus
NSR:StopPlace:54983,Myran snuplass,69.813711,19.000841,bus
NSR:StopPlace:39354,Hegreneset,62.57959,6.913527,bus
NSR:StopPlace:54980,Einervegen,69.084507,18.566166,bus
NSR:StopPlace:39355,Lillesæter,62.207056,6.243243,bus
NSR:StopPlace:54981,Sørkjosen Hamna,69.792754,20.939947,bus
NSR:StopPlace:64309,Karigasniemi tollstasjon,69.397589,25.85481,bus
NSR:StopPlace:64305,Sønnergloppa,58.046326,7.500127,bus
NSR:StopPlace:39349,Lillerovde,62.180473,5.774677,bus
NSR:StopPlace:40338,Melset,62.413383,6.782995,bus
NSR:StopPlace:64306,Tranalia snuplass,60.878726,10.235144,bus
NSR:StopPlace:64307,Skoganvarreveien 2711,69.834353,25.106268,bus
NSR:StopPlace:64308,Karasjok Bussdepot,69.465387,25.477841,bus
NSR:StopPlace:64301,Odda terminal,60.06634,6.548442,bus
NSR:StopPlace:40335,Almvik,62.919417,8.167002,bus
NSR:StopPlace:40332,Mellagen,62.290793,6.117655,bus
NSR:StopPlace:64304,Ihle skole Vestre Toten veg,60.698341,10.713977,bus
NSR:StopPlace:40333,Almlivegen,63.018854,9.058918,bus
NSR:StopPlace:64300,Nedalshytta,62.978143,12.099228,bus
NSR:StopPlace:39340,Lillebotn,62.055867,6.083455,bus
NSR:StopPlace:54979,Sørkjosen Flyplassvegen,69.786,20.950076,bus
NSR:StopPlace:54977,Sørkjosen,69.942912,21.989781,bus
NSR:StopPlace:54978,Einerhaugvegen,69.576988,19.235034,bus
NSR:StopPlace:39345,Torvik Ulvestad,62.169554,5.931024,bus
NSR:StopPlace:54975,Einerbakken,69.516103,20.541287,bus
NSR:StopPlace:39346,Frostad,62.574993,6.9104,bus
NSR:StopPlace:54976,Myra kryss,69.179068,18.461532,bus
NSR:StopPlace:39347,Lilleholten,63.064663,7.997229,bus
NSR:StopPlace:54973,Einerabben,69.206214,18.492729,bus
NSR:StopPlace:39348,Torvik,62.043152,5.528151,bus
NSR:StopPlace:39341,Torvik,62.173963,5.929682,bus
NSR:StopPlace:54971,Eineneset,69.311499,18.276421,bus
NSR:StopPlace:39342,Lillebø,62.069929,5.622688,bus
NSR:StopPlace:54972,Sørkjos kryss,69.219459,19.269046,bus
NSR:StopPlace:39343,Frodebanen,62.898337,7.415116,bus
NSR:StopPlace:39344,Lilleeide,62.10564,5.6435,bus
NSR:StopPlace:54970,Sørhella sør,69.792493,19.026097,bus
NSR:StopPlace:15381,Roppe bru,60.3915,9.53285,bus
NSR:StopPlace:15382,Ugstadtoppen,59.623813,10.474453,bus
NSR:StopPlace:15380,Sørby,59.745603,9.890525,bus
NSR:StopPlace:15389,Bråtan,59.615704,10.453035,bus
NSR:StopPlace:15387,Gulsvik stasjon,60.382695,9.60883,bus
NSR:StopPlace:15388,Kåsaveien,59.77839,9.860521,bus
NSR:StopPlace:15385,Hurum kirke,59.613723,10.457737,bus
NSR:StopPlace:15386,Gorud,59.768823,9.844337,bus
NSR:StopPlace:15383,Kvartsveien,59.759292,9.834036,bus
NSR:StopPlace:15384,Listøen,60.39395,9.514325,bus
NSR:StopPlace:15392,Bråtakroken,59.618325,10.450871,bus
NSR:StopPlace:15393,Hellerud,60.40685,9.496335,bus
NSR:StopPlace:15390,Stranden,60.3973,9.502965,bus
NSR:StopPlace:15391,Hovet,59.773601,9.871379,bus
NSR:StopPlace:15398,Fjordhuset,59.61355,10.4214,bus
NSR:StopPlace:15399,Røren skole,59.770481,9.880337,bus
NSR:StopPlace:15396,Ytre Voll,60.4129,9.4882,bus
NSR:StopPlace:15397,Damveien,59.773144,9.881314,bus
NSR:StopPlace:15394,Gamle Røren skole,59.773493,9.87551,bus
NSR:StopPlace:15395,Bogen,59.61285,10.43588,bus
NSR:StopPlace:15369,Østli,59.63505,10.50027,bus
NSR:StopPlace:30900,Skjeldal,60.61274,6.19443,bus
NSR:StopPlace:30901,Åpoldo,60.150111,6.544067,bus
NSR:StopPlace:30903,Åsevegen,60.168827,6.547316,bus
NSR:StopPlace:30904,Festplassen,60.391194,5.325392,bus
NSR:StopPlace:30905,Træen kryss,60.610832,6.188197,bus
NSR:StopPlace:15360,Sønstebydalen,60.35285,9.64519,bus
NSR:StopPlace:15367,Ødegården,59.644345,10.505631,bus
NSR:StopPlace:15365,Tromaldstøa,60.37065,9.637665,bus
NSR:StopPlace:15366,Steinbrøttet,59.736282,9.894923,bus
NSR:StopPlace:15363,Geigernes,60.3605,9.64445,bus
NSR:StopPlace:15364,Mørkvann,59.650564,10.511637,bus
NSR:StopPlace:15361,Ledangtoppen,59.655608,10.514347,bus
NSR:StopPlace:15362,Smia,59.737,9.9029,bus
NSR:StopPlace:15370,Røkeberg,59.7349,9.89163,bus
NSR:StopPlace:15371,Gulsvik brygge,60.38135,9.611549,bus
NSR:StopPlace:15378,Gamle sentralen,60.3886,9.563605,bus
NSR:StopPlace:15379,Østernveien,59.62759,10.481116,bus
NSR:StopPlace:15376,Gulsvik gård,60.388125,9.571465,bus
NSR:StopPlace:15377,Voldstad,59.7501,9.89597,bus
NSR:StopPlace:15375,Rokkestad,59.629363,10.485916,bus
NSR:StopPlace:15372,Steinerskolen Hurum,59.632318,10.495151,bus
NSR:StopPlace:15373,Øvre Eiker stadion,59.7599,9.900575,bus
NSR:StopPlace:15349,Svingerud,60.0963,10.235,bus
NSR:StopPlace:15347,Skistad,59.7479,9.94895,bus
NSR:StopPlace:15348,Gunnaråsen,59.677622,10.522886,bus
NSR:StopPlace:29986,Nordåsgrenda,60.307183,5.322258,bus
NSR:StopPlace:30920,Berge,60.214015,5.073611,bus
NSR:StopPlace:29987,Førland aust,59.831146,5.518521,bus
NSR:StopPlace:30921,Sveinsgjerd,60.000727,6.56514,bus
NSR:StopPlace:29984,Tellnesskogen,60.311402,5.081348,bus
NSR:StopPlace:30922,Gamle Bergen,60.419253,5.311096,bus
NSR:StopPlace:29985,Førland vest,59.829318,5.513608,bus
NSR:StopPlace:30923,Sandvin,60.009945,6.559178,bus
NSR:StopPlace:29982,Eskeland aust,59.827317,5.509768,bus
NSR:StopPlace:30924,Skutevikstorget,60.402472,5.32083,bus
NSR:StopPlace:29983,Nordåstræet,60.30689,5.31655,bus
NSR:StopPlace:30925,Berge,60.640384,6.245209,bus
NSR:StopPlace:29980,Eskeland vest,59.826717,5.506882,bus
NSR:StopPlace:30926,Håbru snuplass,59.928196,6.594155,bus
NSR:StopPlace:29981,Krossleitet,60.318138,5.07725,bus
NSR:StopPlace:30927,Handelshøyskolen,60.424395,5.304512,bus
NSR:StopPlace:30918,Møhlenpris,60.386019,5.320085,bus
NSR:StopPlace:30919,Hildal,59.992785,6.565953,bus
NSR:StopPlace:29988,Brubrekko,60.301447,5.084905,bus
NSR:StopPlace:29989,Søråsgrenda,60.30475,5.321131,bus
NSR:StopPlace:15345,Dammen,59.685016,10.520994,bus
NSR:StopPlace:15346,Vik skole,60.078677,10.279829,bus
NSR:StopPlace:15343,Hole ungdomsskole,60.086365,10.285643,bus
NSR:StopPlace:15344,Østre Lo,59.74995,9.93346,bus
NSR:StopPlace:15341,Selteveien,60.09877,10.279355,bus
NSR:StopPlace:15342,Sætre sentrum,59.682043,10.526158,bus
NSR:StopPlace:15340,Eikersentret,59.760018,9.903036,bus
NSR:StopPlace:29990,Prestegardsskogen,59.803595,5.515379,bus
NSR:StopPlace:15358,Damstua,59.666453,10.519456,bus
NSR:StopPlace:15359,Rambergstua,59.73635,9.909745,bus
NSR:StopPlace:29997,Børtveit,60.537442,5.433186,bus
NSR:StopPlace:29998,Sandsliåsen,60.297518,5.28933,bus
NSR:StopPlace:30910,Vethe,60.633918,6.264943,bus
NSR:StopPlace:29995,Tellnes skule,60.294098,5.081266,bus
NSR:StopPlace:29996,Stølshaugen,60.292315,5.286074,bus
NSR:StopPlace:29993,Nordbygdo ungdomsskule,59.802845,5.515778,bus
NSR:StopPlace:30913,Vasstun,60.053309,6.556864,bus
NSR:StopPlace:29994,Søråsbrotet,60.302687,5.327221,bus
NSR:StopPlace:30914,Nygård,60.358211,5.690119,bus
NSR:StopPlace:29991,Kilden senter,60.306004,5.325598,bus
NSR:StopPlace:30915,Bergshaug,60.63842,6.248858,bus
NSR:StopPlace:29992,Tellnesskiftet,60.296367,5.083177,bus
NSR:StopPlace:30916,Landøyni,59.987679,6.567047,bus
NSR:StopPlace:30906,Dreggsallmenningen flybusstopp,60.397875,5.32187,bus
NSR:StopPlace:30907,Kvitno,60.173467,6.547039,bus
NSR:StopPlace:30908,Nygård,59.555661,5.345319,bus
NSR:StopPlace:30909,Kvitno,60.566235,6.465032,bus
NSR:StopPlace:29999,Børtveit,59.893551,5.512973,bus
NSR:StopPlace:15356,Skjoldhorne,59.7429,9.95332,bus
NSR:StopPlace:15357,Hansbråten,60.34025,9.648495,bus
NSR:StopPlace:15354,Åsveien industriområde,59.670348,10.522888,bus
NSR:StopPlace:15355,Lindelia,60.3274,9.66008,bus
NSR:StopPlace:15352,Vestjordbakken,60.078725,10.200885,bus
NSR:StopPlace:15353,Krekling,59.67769,9.776449,bus
NSR:StopPlace:15350,Skistadkrysset,59.748795,9.94804,bus
NSR:StopPlace:15351,Bjørndalen,59.675191,10.522314,bus
NSR:StopPlace:15329,Sætra,60.11219,10.297873,bus
NSR:StopPlace:15327,Peterstua,59.671395,10.548192,bus
NSR:StopPlace:15328,Ormåsen,59.754232,9.825502,bus
NSR:StopPlace:15325,Stenshorne,59.73915,9.944855,bus
NSR:StopPlace:30940,Bulken E16,60.631253,6.277571,bus
NSR:StopPlace:15326,Sørum,60.10248,10.26514,bus
NSR:StopPlace:30941,Skuteviksveien,60.401144,5.322818,bus
NSR:StopPlace:29964,Meyerskiftet,60.291727,5.312839,bus
NSR:StopPlace:30942,Seljestad vektstasjon,59.90498,6.618062,bus
NSR:StopPlace:29965,Åsen,60.210804,5.41027,bus
NSR:StopPlace:30943,Nye Sandviksveien,60.402821,5.32294,bus
NSR:StopPlace:29962,Fjell,60.334074,5.077455,bus
NSR:StopPlace:30944,Rekve E16,60.626976,6.308361,bus
NSR:StopPlace:29963,Åsen,59.804081,5.490533,bus
NSR:StopPlace:30945,Smørtjørnsmoen,59.910573,6.611009,bus
NSR:StopPlace:29960,Åsen,60.605708,5.452165,bus
NSR:StopPlace:30946,Sandvikskirken,60.405096,5.323525,bus
NSR:StopPlace:30947,Løyning kryss,59.902009,6.623466,bus
NSR:StopPlace:30948,Amalie Skrams vei,60.408516,5.32528,bus
NSR:StopPlace:30949,Djukastein E16,60.62279,6.326269,bus
NSR:StopPlace:30939,Lonåsen,59.978039,6.570628,bus
NSR:StopPlace:54906,Sør-Forså,68.74171,16.977587,bus
NSR:StopPlace:54907,Melkelvlia,69.045772,19.294242,bus
NSR:StopPlace:54904,Sør-Finnes,69.704974,18.925121,bus
NSR:StopPlace:54905,Melkarhola,69.442032,17.325654,bus
NSR:StopPlace:29968,Øklandslio snuplass,59.811585,5.52972,bus
NSR:StopPlace:54902,Movik snuplass,69.721531,19.094886,bus
NSR:StopPlace:29969,Søre Fjell,60.325053,5.074723,bus
NSR:StopPlace:54903,Melen,69.269438,19.893098,bus
NSR:StopPlace:29966,Fjell kyrkje,60.331254,5.076199,bus
NSR:StopPlace:29967,Ådlandsflaten,60.282418,5.250808,bus
NSR:StopPlace:15323,Kolbræk,59.8142,9.90301,bus
NSR:StopPlace:15324,Verpen,59.668128,10.561278,bus
NSR:StopPlace:15321,Kolbræk kryss,59.8181,9.90384,bus
NSR:StopPlace:15322,Sundvollen oppvekstsenter,60.058662,10.312644,bus
NSR:StopPlace:15320,Fredbo,59.658462,10.573818,bus
NSR:StopPlace:15338,Sætre bussterminal,59.6806,10.53018,bus
NSR:StopPlace:15339,Loreveien,60.113552,10.299995,bus
NSR:StopPlace:15336,Moe gård,60.10763,10.2709,bus
NSR:StopPlace:15337,Darbu kryss,59.698099,9.799228,bus
NSR:StopPlace:30930,Vestrheim,60.642033,6.233426,bus
NSR:StopPlace:29975,Fjellgardane aust,59.823136,5.498867,bus
NSR:StopPlace:30931,Gamlastovo,59.9337,6.595435,bus
NSR:StopPlace:29976,Skranesvingen,60.300996,5.271744,bus
NSR:StopPlace:30932,Skarsmoen,59.935592,6.588124,bus
NSR:StopPlace:29973,Podlagrinda,60.322505,5.07339,bus
NSR:StopPlace:30933,Ludebryggen,60.411026,5.32331,bus
NSR:StopPlace:30934,Grønsdal,59.967899,6.573673,bus
NSR:StopPlace:29971,Sandslislusen,60.298681,5.273075,bus
NSR:StopPlace:30935,Oppheim Vestbygda,60.644955,6.222185,bus
NSR:StopPlace:29972,Fjellgardane vest,59.821162,5.495789,bus
NSR:StopPlace:30937,Gjuvet,59.958115,6.577965,bus
NSR:StopPlace:29970,Vatna,59.813042,5.487493,bus
NSR:StopPlace:30938,Munkebotn,60.414415,5.321448,bus
NSR:StopPlace:30928,Jøsendal,59.931068,6.579863,bus
NSR:StopPlace:30929,Sandvikstorget,60.407675,5.322248,bus
NSR:StopPlace:29977,Krossleitet,60.900794,5.456289,bus
NSR:StopPlace:29978,Fjellgardane bedehus,59.82478,5.501618,bus
NSR:StopPlace:15334,Smørgravkrysset,59.733921,9.884388,bus
NSR:StopPlace:15335,Grytnes,59.678086,10.533239,bus
NSR:StopPlace:15332,Fiskum kryss,59.6948,9.79601,bus
NSR:StopPlace:15333,Myragata,60.12196,10.305042,bus
NSR:StopPlace:15330,Sætre skole,59.676409,10.537458,bus
NSR:StopPlace:15331,Bjørkåsen,60.11481,10.28027,bus
NSR:StopPlace:64395,Sanselåven,59.739742,9.890863,bus
NSR:StopPlace:64390,Laksfors,65.625027,13.29188,bus
NSR:StopPlace:64391,Pinnerud,60.737018,11.13272,bus
NSR:StopPlace:64316,Havbruksakademiet Nord,68.130107,13.581129,bus
NSR:StopPlace:64317,Sogstadflåa,60.700498,10.807281,bus
NSR:StopPlace:64318,Laesgutua Gilemarkvegen,60.695316,10.80114,bus
NSR:StopPlace:40369,Mittet,62.70018,7.695075,bus
NSR:StopPlace:64319,Hauglifeltet,60.693073,10.788118,bus
NSR:StopPlace:64312,Rekevika,58.327975,7.215357,bus
NSR:StopPlace:40367,Flateleira,62.616267,7.017613,bus
NSR:StopPlace:40368,Brattøybrua,63.061899,7.702821,bus
NSR:StopPlace:64314,Melkeveien,60.814137,11.046572,bus
NSR:StopPlace:40365,Misfjorden,62.61577,7.042364,bus
NSR:StopPlace:64315,Insula,68.128302,13.564478,bus
NSR:StopPlace:40366,Amundøy snuplass,63.059982,7.704647,bus
NSR:StopPlace:40364,Amundøy,63.060047,7.708027,bus
NSR:StopPlace:64311,Vannverkveien E6 kryss,70.472409,25.061281,bus
NSR:StopPlace:39370,Torvikdalen,62.910157,7.892884,bus
NSR:StopPlace:40360,Miljøgata,62.970451,8.717004,bus
NSR:StopPlace:39373,Torvplassen,63.120954,7.78808,bus
NSR:StopPlace:39378,Linvågen,63.179795,7.949374,bus
NSR:StopPlace:39379,Toven,62.793002,8.123521,bus
NSR:StopPlace:39374,Linge ytre,62.286934,7.211703,bus
NSR:StopPlace:39377,Torvteigen,62.477346,6.247366,bus
NSR:StopPlace:40358,Mikkelhaugen,62.330974,5.63564,bus
NSR:StopPlace:40359,ALTI Surnadal,62.969079,8.712132,bus
NSR:StopPlace:64323,Skogveien,68.801455,16.505617,bus
NSR:StopPlace:40356,Alvika,62.485245,6.404655,bus
NSR:StopPlace:40357,Amdam,62.462338,6.837191,bus
NSR:StopPlace:40354,Grimstad aust,62.366913,6.001673,bus
NSR:StopPlace:40355,Midtre Skjong,62.500237,6.110719,bus
NSR:StopPlace:40352,Alvestad Pegarden,62.604423,6.376593,bus
NSR:StopPlace:64320,Sukkestadgutua Sletta,60.692909,10.786522,bus
NSR:StopPlace:40353,Midsundbrua øst,62.67291,6.668632,bus
NSR:StopPlace:64321,Laesgutua Slettavegen,60.691377,10.799621,bus
NSR:StopPlace:40350,Alvestad Raffelgarden,62.603651,6.38818,bus
NSR:StopPlace:64322,Skaret snuplass,60.503061,9.197246,bus
NSR:StopPlace:40351,Midsund skule,62.682286,6.671901,bus
NSR:StopPlace:39360,Lillevika,62.461199,6.139994,bus
NSR:StopPlace:39361,Frydenlund,62.553517,7.697513,bus
NSR:StopPlace:39362,Torvik ytre,62.343083,5.731939,bus
NSR:StopPlace:54999,Sørli,69.241572,20.046075,bus
NSR:StopPlace:39367,Lindås,63.199062,8.561453,bus
NSR:StopPlace:54997,Einkunes,69.40355,19.067639,bus
NSR:StopPlace:39368,Torvikbukt,62.943636,7.857103,bus
NSR:StopPlace:54998,Sørli,69.255998,19.156444,bus
NSR:StopPlace:39369,Linge,62.289906,7.226806,bus
NSR:StopPlace:54995,Sørli,68.730625,16.401796,bus
NSR:StopPlace:54993,Sørkjossætra,69.191329,19.217013,bus
NSR:StopPlace:39364,Lillås,62.250588,7.197455,bus
NSR:StopPlace:54994,Myre,69.045052,18.761322,bus
NSR:StopPlace:39365,Torvika,62.9571,8.490009,bus
NSR:StopPlace:39366,Frydenlund vest,62.555438,7.687369,bus
NSR:StopPlace:64338,Skjerjebakken,60.75998,5.337424,bus
NSR:StopPlace:64339,Ytre Reve,58.766936,5.509418,bus
NSR:StopPlace:64334,Skarsvingane,60.625121,5.207903,bus
NSR:StopPlace:40389,Mo,62.369565,7.083287,bus
NSR:StopPlace:64335,Litlestova,60.682819,5.138624,bus
NSR:StopPlace:64336,Raudberget,60.717767,5.405909,bus
NSR:StopPlace:40387,Silnesmyra nyveien,62.943599,7.422868,bus
NSR:StopPlace:64337,Liarinden,60.75667,5.349422,bus
NSR:StopPlace:64330,Hellandsberg havn,68.016649,16.167626,bus
NSR:StopPlace:40385,Mo,62.195155,6.142424,bus
NSR:StopPlace:64331,Myrkdalen Hotel,60.856513,6.491308,bus
NSR:StopPlace:64332,Fiskvatn snuplass,58.839824,8.567131,bus
NSR:StopPlace:40383,Mjølvågen,62.998646,7.399658,bus
NSR:StopPlace:40384,Apotekertorget,62.471186,6.151097,bus
NSR:StopPlace:39392,Roseby vest,62.740345,7.173333,bus
NSR:StopPlace:40382,Mjosundet bru,63.250797,8.486988,bus
NSR:StopPlace:39394,Lomundsjø,63.159225,9.426003,bus
NSR:StopPlace:40380,Abelset,62.477284,6.748576,bus
NSR:StopPlace:39390,Liatun,62.799239,8.760071,bus
NSR:StopPlace:39391,Lomunda,63.130427,9.341093,bus
NSR:StopPlace:39397,Jupitervegen,62.746806,7.21682,bus
NSR:StopPlace:39399,Longstøyl,62.225385,6.258431,bus
NSR:StopPlace:64349,Haukåsen sør,63.032001,7.605348,bus
NSR:StopPlace:40378,Angvik skule,62.897148,8.088402,bus
NSR:StopPlace:64346,Fredlund,62.26832,10.753408,bus
NSR:StopPlace:40379,Mjosundet,63.231578,8.500568,bus
NSR:StopPlace:64347,Stegastein utsiktspunkt,60.90821,7.213313,bus
NSR:StopPlace:40376,Angvik,62.890057,8.080892,bus
NSR:StopPlace:64348,Prest parkering,60.918064,7.231638,bus
NSR:StopPlace:40377,Mjelva,62.543196,7.72325,bus
NSR:StopPlace:64341,Melandsmoen 8,59.325685,6.43389,bus
NSR:StopPlace:40374,Devoll,62.539517,7.724826,bus
NSR:StopPlace:64342,Gamlevegen Kvalstein,62.491815,6.279518,bus
NSR:StopPlace:40375,Grindvik,62.504447,6.654977,bus
NSR:StopPlace:64343,Svennebyvegen,60.382181,11.568174,bus
NSR:StopPlace:40372,Mittetstranda,62.697249,7.666768,bus
NSR:StopPlace:64344,Skyberg,61.303067,10.273746,bus
NSR:StopPlace:40373,Andestad,62.411234,6.64844,bus
NSR:StopPlace:40370,Grinda,62.892679,8.554299,bus
NSR:StopPlace:39382,Molde trafikkterminal,62.737243,7.161466,bus
NSR:StopPlace:64340,Frøyhov,60.068647,11.364965,bus
NSR:StopPlace:39387,Bolsøyvegen,62.741647,7.190646,bus
NSR:StopPlace:39388,Ljørvoll,62.660877,8.124473,bus
NSR:StopPlace:64356,Revså hurtigbåtkai,58.969092,6.157553,water
NSR:StopPlace:64357,Leine bedehus,62.345771,5.689743,bus
NSR:StopPlace:64359,Bubakken,62.435003,10.401298,bus
NSR:StopPlace:64352,Gjønnes,59.914909,10.580488,"metro,bus"
NSR:StopPlace:64350,Nes,58.522787,8.334551,bus
NSR:StopPlace:64367,Øyan,63.312831,10.274379,bus
NSR:StopPlace:64369,Reitane,62.336945,6.595493,bus
NSR:StopPlace:40399,Silset,62.879414,7.65191,bus
NSR:StopPlace:64363,Hovden skiheis,62.600935,9.68657,bus
NSR:StopPlace:64364,Vangslia skianlegg,62.609938,9.651234,bus
NSR:StopPlace:40397,Arset,62.180372,5.529768,bus
NSR:StopPlace:64365,Gamle brannstasjon,62.593133,9.686862,bus
NSR:StopPlace:40394,Silnesmyra gammelvei,62.945808,7.423976,bus
NSR:StopPlace:64366,Slåstadsæter,60.334411,11.722079,bus
NSR:StopPlace:40392,Mo fremre,62.18931,6.148869,bus
NSR:StopPlace:40393,Arnvika,63.01151,7.976438,bus
NSR:StopPlace:64361,Stølen skiheis,62.615094,9.727849,bus
