stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,cancellation,situationSummary,situationDescription,situationReportType,situationSeverity,scrapedAt
NSR:StopPlace:59638,Myrvoll stasjon,2026-07-04T02:00:00+02:00,2026-07-04T02:01:50+02:00,2026-07-04T02:01:50+02:00,110.0,1,Ski stasjon,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:c69295cb6f5f0a28ff80827c7cb40356,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-07-04T02:00:00+02:00,2026-07-04T02:01:16+02:00,2026-07-04T02:01:16+02:00,76.0,1,Fløysbonn,RUT:Line:3983,Nationaltheatret - Fløysbonn,83N,bus,RUT:ServiceJourney:7a56380ae2ef238fd4d2db607875c3ed,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:61291,Stavanger stasjon,2026-07-05T01:53:00+02:00,2026-07-04T01:53:20+02:00,2026-07-04T01:53:20+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3092_63145-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:8,Paradis stasjon,2026-07-05T01:56:00+02:00,2026-07-04T01:55:55+02:00,2026-07-04T01:55:55+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3092_63145-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:61334,Ogna stasjon,2026-07-05T01:51:00+02:00,2026-07-04T01:52:27+02:00,2026-07-04T01:52:27+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3090_63143-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:61872,Nærbø stasjon,2026-07-05T01:52:00+02:00,2026-07-04T01:53:58+02:00,2026-07-04T01:53:58+02:00,0.0,0,Stavanger,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3093_63146-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:60271,Varhaug stasjon,2026-07-05T01:38:00+02:00,2026-07-04T01:38:07+02:00,2026-07-04T01:38:07+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3090_63143-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:60271,Varhaug stasjon,2026-07-05T01:48:00+02:00,2026-07-04T01:49:44+02:00,2026-07-04T01:49:44+02:00,0.0,0,Stavanger,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3093_63146-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:60569,Sirevåg stasjon,2026-07-05T01:54:00+02:00,2026-07-04T01:55:27+02:00,2026-07-04T01:55:27+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3090_63143-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:58924,Bryne stasjon,2026-07-05T01:58:00+02:00,2026-07-04T02:00:09+02:00,2026-07-04T02:00:09+02:00,0.0,0,Stavanger,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3093_63146-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:200,Finse stasjon,2026-07-04T02:00:00+02:00,2026-07-04T01:59:51+02:00,2026-07-04T01:59:51+02:00,0.0,0,Oslo S,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:606-BRG_548176-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:206,Mariero stasjon,2026-07-05T01:59:00+02:00,2026-07-04T01:58:59+02:00,2026-07-04T01:58:59+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3092_63145-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:62311,Vigrestad stasjon,2026-07-05T01:43:00+02:00,2026-07-04T01:44:49+02:00,2026-07-04T01:44:49+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3090_63143-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:62311,Vigrestad stasjon,2026-07-05T01:43:00+02:00,2026-07-04T01:45:00+02:00,2026-07-04T01:45:00+02:00,0.0,0,Stavanger,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3093_63146-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:62310,Brusand stasjon,2026-07-05T01:36:00+02:00,2026-07-04T01:38:14+02:00,2026-07-04T01:38:14+02:00,0.0,0,Stavanger,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3093_63146-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:62310,Brusand stasjon,2026-07-05T01:47:00+02:00,2026-07-04T01:49:02+02:00,2026-07-04T01:49:02+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3090_63143-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:61979,Hellvik stasjon,2026-07-05T01:59:00+02:00,2026-07-04T01:59:58+02:00,2026-07-04T01:59:58+02:00,0.0,0,Egersund,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3090_63143-R,True,actual,False,,,,,2026-07-04T02:02:07.990608+02:00
NSR:StopPlace:8,Paradis stasjon,2026-07-05T01:28:00+02:00,2026-07-04T01:28:04+02:00,2026-07-04T01:28:04+02:00,0.0,0,Stavanger,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3091_63144-R,True,actual,False,,,,,2026-07-04T01:51:44.519987+02:00
