stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,cancellation,situationSummary,situationDescription,situationReportType,situationSeverity,scrapedAt
NSR:StopPlace:58404,Nationaltheatret,2026-07-06T03:21:00+02:00,2026-07-06T03:54:50+02:00,2026-07-06T03:54:50+02:00,2030.0,1,Nydalen T,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:e5a316bb2a92a31625c794d3479128eb,True,actual,False,Linje 37 stopper ikke mellom St. Hanshaugen og Oslo bussterminal,Linje 37 stopper ikke mellom St. Hanshaugen og Oslo bussterminal. Dette skyldes et arrangement.,incident,normal,2026-07-06T04:11:48.424554+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-07-06T04:04:00+02:00,2026-07-06T04:36:23+02:00,2026-07-06T04:36:23+02:00,1943.0,1,Helsfyr,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:4dace811fd14b434f3c73ca73d67192a,True,actual,False,,,,,2026-07-06T04:51:44.285947+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-07-06T03:11:00+02:00,2026-07-06T03:26:55+02:00,2026-07-06T03:26:55+02:00,955.0,1,Fornebu,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:8e7f740aa6d87e5c1f8ef5cffffa3ce9,True,actual,False,,,,,2026-07-06T03:51:54.050470+02:00
NSR:StopPlace:59651,Skøyen stasjon,2026-07-06T03:06:00+02:00,2026-07-06T03:20:21+02:00,2026-07-06T03:20:21+02:00,861.0,1,Fornebu,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:8e7f740aa6d87e5c1f8ef5cffffa3ce9,True,actual,False,,,,,2026-07-06T03:41:45.948711+02:00
NSR:StopPlace:17,Ringebu stasjon,2026-07-06T03:53:00+02:00,2026-07-06T04:06:16+02:00,2026-07-06T04:06:16+02:00,796.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:80406-TND_37874-R,True,actual,False,,,,,2026-07-06T04:21:42.215665+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-07-06T03:41:00+02:00,2026-07-06T03:54:14+02:00,2026-07-06T03:54:14+02:00,794.0,1,Fornebu,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:b95056749a34fd3f9ea52098ab48b8d6,True,actual,False,,,,,2026-07-06T04:11:48.424554+02:00
NSR:StopPlace:425,Vinstra stasjon,2026-07-06T03:35:00+02:00,2026-07-06T03:48:06+02:00,2026-07-06T03:48:06+02:00,786.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:80406-TND_37874-R,True,actual,False,,,,,2026-07-06T04:11:48.424554+02:00
NSR:StopPlace:59651,Skøyen stasjon,2026-07-06T03:36:00+02:00,2026-07-06T03:48:05+02:00,2026-07-06T03:48:05+02:00,725.0,1,Fornebu,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:b95056749a34fd3f9ea52098ab48b8d6,True,actual,False,,,,,2026-07-06T04:11:48.424554+02:00
NSR:StopPlace:420,Lillehammer stasjon,2026-07-06T04:39:00+02:00,2026-07-06T04:50:51+02:00,2026-07-06T04:50:51+02:00,711.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:80406-TND_37874-R,True,actual,False,,,,,2026-07-06T05:02:09.664003+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-07-06T02:55:00+02:00,2026-07-06T03:05:04+02:00,2026-07-06T03:05:04+02:00,604.0,1,Fornebu,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:8e7f740aa6d87e5c1f8ef5cffffa3ce9,True,actual,False,,,,,2026-07-06T03:21:43.682781+02:00
