stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,cancellation,situationSummary,situationDescription,situationReportType,situationSeverity,scrapedAt
NSR:StopPlace:58823,Jaren stasjon,2026-08-31T10:33:00+02:00,2026-08-31T11:03:31+02:00,2026-08-31T11:03:31+02:00,1831.0,1,Gjøvik,VYG:Line:RE30,Oslo S-Gjøvik,RE30,rail,VYG:ServiceJourney:BUS-1209_650412-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58818,Gran stasjon,2026-08-31T10:28:00+02:00,2026-08-31T10:52:33+02:00,2026-08-31T10:52:33+02:00,1473.0,1,Gjøvik,VYG:Line:RE30,Oslo S-Gjøvik,RE30,rail,VYG:ServiceJourney:BUS-1209_650412-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58841,Ål stasjon,2026-08-31T11:35:00+02:00,2026-08-31T11:58:58+02:00,2026-08-31T11:58:58+02:00,1438.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:63-LOD_580500-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58828,Roa stasjon,2026-08-31T10:17:00+02:00,2026-08-31T10:40:49+02:00,2026-08-31T10:40:49+02:00,1429.0,1,Gjøvik,VYG:Line:RE30,Oslo S-Gjøvik,RE30,rail,VYG:ServiceJourney:BUS-1209_650412-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58837,Nesbyen stasjon,2026-08-31T11:03:00+02:00,2026-08-31T11:26:35+02:00,2026-08-31T11:26:35+02:00,1415.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:63-LOD_580500-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58833,Gol stasjon,2026-08-31T11:16:00+02:00,2026-08-31T11:39:12+02:00,2026-08-31T11:39:12+02:00,1392.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:63-LOD_580500-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58966,Porsgrunn stasjon,2026-08-31T11:45:00+02:00,2026-08-31T12:07:02+02:00,2026-08-31T12:07:02+02:00,1322.0,1,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,RE11,rail,VYG:ServiceJourney:811_481329-R,True,actual,False,Toget kjører igjen | Heis på Porsgrunn ute av drift | Forsinket,Toget kjører igjen etter tidligere stans mellom Larvik og Porsgrunn. | Heisen på Porsgrunn til spor 2 er ute av drift. | Toget kjørte 20 minutter forsinket fra Larvik. Dette skyldes en tidligere stans.,general | general | incident,normal | normal | normal,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58877,Bø stasjon,2026-08-31T11:25:00+02:00,2026-08-31T11:46:41+02:00,2026-08-31T11:46:41+02:00,1301.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:709-LOD_73757-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:60049,Hønefoss stasjon,2026-08-31T09:55:00+02:00,2026-08-31T10:15:47+02:00,2026-08-31T10:15:47+02:00,1247.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:63-LOD_580500-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
NSR:StopPlace:58835,Lier stasjon,2026-08-31T11:11:00+02:00,2026-08-31T11:26:23+02:00,2026-08-31T11:26:23+02:00,923.0,1,Dal,VYG:Line:R13,Drammen-Oslo S-Dal,R13,rail,VYG:ServiceJourney:1627_481148-R,True,actual,False,,,,,2026-08-31T12:10:19.260633+02:00
