stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,cancellation,situationSummary,situationDescription,situationReportType,situationSeverity,scrapedAt
NSR:StopPlace:58925,Gausel stasjon,2026-06-19T00:10:00+02:00,2026-06-18T00:13:01+02:00,2026-06-18T00:13:01+02:00,0.0,0,Viste Hageby via Stavanger,KOL:Line:8_1004,3,3,bus,KOL:ServiceJourney:1004_260519092837067_2120,True,actual,False,,,,,2026-06-18T00:32:03.367914+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-19T00:15:00+02:00,2026-06-18T00:19:48+02:00,2026-06-18T00:19:48+02:00,0.0,0,Vardenes via UiS-Stavanger,KOL:Line:8_1007,6,6,bus,KOL:ServiceJourney:1007_260610111341657_2092,True,actual,False,,,,,2026-06-18T00:32:03.367914+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-19T00:25:00+02:00,2026-06-18T00:26:02+02:00,2026-06-18T00:26:02+02:00,0.0,0,Viste Hageby via Stavanger,KOL:Line:8_1004,3,3,bus,KOL:ServiceJourney:1004_260519092837163_2121,True,actual,False,,,,,2026-06-18T00:32:03.367914+02:00
NSR:StopPlace:58924,Bryne stasjon,2026-06-19T00:02:00+02:00,2026-06-18T00:03:55+02:00,2026-06-18T00:03:55+02:00,0.0,0,Lyefjell,KOL:Line:8_2017,50,50,bus,KOL:ServiceJourney:2017_260519092829385_2035,True,actual,False,,,,,2026-06-18T00:21:58.619162+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-18T04:49:00+02:00,2026-06-17T04:50:37+02:00,2026-06-17T04:50:37+02:00,0.0,0,Sandnes via Varatun,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836388_1092,True,actual,False,,,,,2026-06-17T05:11:50.656886+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-18T03:49:00+02:00,2026-06-17T03:47:18+02:00,2026-06-17T03:47:18+02:00,0.0,0,Sandnes via Varatun,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836387_1091,True,actual,False,,,,,2026-06-17T04:11:49.696501+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-18T02:49:00+02:00,2026-06-17T02:56:23+02:00,2026-06-17T02:56:23+02:00,0.0,0,Sandnes via Varatun,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836386_1090,True,actual,False,,,,,2026-06-17T03:11:49.286909+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-19T00:36:00+02:00,2026-06-18T00:36:35+02:00,,0.0,0,Risavika via Stavanger,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836668_2087,True,expected,False,,,,,2026-06-18T00:32:03.367914+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-19T01:06:00+02:00,2026-06-18T01:04:56+02:00,,0.0,0,Sandnes,KOL:Line:8_1007,6,6,bus,KOL:ServiceJourney:1007_260610111340681_1093,True,expected,False,,,,,2026-06-18T00:32:03.367914+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-19T01:19:00+02:00,2026-06-18T01:17:44+02:00,,0.0,0,Sandnes via Smeaheia,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836497_1088,True,expected,False,,,,,2026-06-18T00:32:03.367914+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-18T04:36:00+02:00,2026-06-17T04:35:17+02:00,,0.0,0,Risavika via Stavanger,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836672_2091,True,expected,False,,,,,2026-06-17T04:52:03.447577+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-18T03:36:00+02:00,2026-06-17T03:37:22+02:00,,0.0,0,Risavika via Stavanger,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836671_2090,True,expected,False,,,,,2026-06-17T03:32:02.580293+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-06-18T02:36:00+02:00,2026-06-17T02:37:35+02:00,,0.0,0,Risavika via Stavanger,KOL:Line:8_1002,2,2,bus,KOL:ServiceJourney:1002_260519092836670_2089,True,expected,False,,,,,2026-06-17T03:02:12.222126+02:00
